023d3420-4789-4496-91bd-35e1d523f2fe;Xanor Depot DEPOTtab 3 mg;0;09828fdb-9800-4089-8617-0e443f9799b5
024112e3-d706-4d22-9ef6-a4feaca83af0;Nycodent frisk pust Sugetab med smak av frisk mint 5 mg/0,1 mg;0;7d3920cd-3bae-4664-a008-f477ea9f2aa0
024112e3-d706-4d22-9ef6-a4feaca83af0;Nycodent frisk pust Sugetab med smak av frisk mint 5 mg/0,1 mg;1;cdb580cd-c589-4683-9415-21f49d410f58
024bd305-a6ec-4773-a689-3c742f12dd78;Abilify Tab 10 mg;0;a1d5d88c-af45-4312-9dff-25a1d82fe19d
02573894-5689-49e0-bd6d-f6171b21a11e;Questran light Pulv til mikst 4 g;0;88df5bb1-e8d3-4fc0-ae2d-5c2f31d06850
0259c444-7c0e-4121-9e26-4e3ac12b9ebe;Olanzapine Teva Tab 2,5 mg;0;b6062889-c5ea-435e-98ca-48a8af8d0ea2
02628517-38f0-4b85-9a5c-2d50ef01c908;Persantin Retard Kaps modif frisetting 200 mg;0;9738bb8d-e85a-45fd-ada9-dd8b942c80a6
02722328-b209-4dfc-9bfb-990e018a1e5e;Alustal alternaria alternata start Inj væske 10 IC/ml;0;68d32a47-a227-4b38-97ce-82b850871a86
02765233-c8e3-4569-ad0c-3ae884e55485;Pinex Forte Brusetab 500 mg/30 mg;0;209782eb-e148-4935-8c13-96970d5f61f0
02765233-c8e3-4569-ad0c-3ae884e55485;Pinex Forte Brusetab 500 mg/30 mg;1;1ca42e78-0be0-4ec2-81ff-b34f7e272cee
027fc434-2795-486e-8880-b006c9fde79d;Omnipaque Inj væske 300 mg I/ml;0;71ca2c97-8c1c-4fc2-938a-fe58a33bd826
02854c3e-00ee-4457-9efa-f0c08cd7b06b;Reyataz Kaps 300 mg;0;a53d23f4-0b73-4ab2-b56e-2e2638aa87bb
028b2472-5180-418a-a384-893c3134c106;Pemetrexed Accord Pulv til kons til inf væske 100 mg;0;66193fec-998e-4654-8921-119b07f8f4ca
02989712-a39f-4f56-855e-c17c7d7def32;Urispadol Tab 200 mg;0;ed395cf8-ed20-497b-b9c9-d2bd1e64ffb1
02a7add2-081c-4641-bd60-2d5ce6101ec5;Inovelon Tab 100 mg;0;13fe89b7-fac0-46fa-b6ad-b141e9a1e8a2
02a92e4c-601e-436b-8275-8c865cbde5ba;Aridol Inh pulv 40 mg;0;e3447b65-fd76-4d1d-b6a3-2978d4e5d99a
02aee76c-7402-4890-95d0-382f29d6671f;Bactroban Krem 2 %;0;24b12a57-cc92-4777-8fae-c835b0843683
02d27aab-c0c6-499e-a8d9-645dba5bc012;Oprymea DEPOTtab 0,26 mg;0;5cfe0568-e48d-4ca5-9530-4e532e34173f
02d7e04f-db4e-4056-bc7f-b049c843d8e0;Novalgin Tab 500 mg;0;a7c8c043-5257-4a9e-85c6-1c2d9bff7133
02d82027-bcdc-4558-82ef-9e33bd286fb2;Cerdelga Kaps 84 mg;0;05132a7a-02c4-4ff5-acc0-7acdac6c3897
02e2a859-18bb-45bc-bcbf-c520096bf222;Nycoplus mamma Tab;0;229582bd-5596-44f5-bdc1-91e13425f263
02e2a859-18bb-45bc-bcbf-c520096bf222;Nycoplus mamma Tab;1;3040afe5-e8d8-4f4c-a198-7f4584cb8e1d
02e2a859-18bb-45bc-bcbf-c520096bf222;Nycoplus mamma Tab;2;3119d86e-6afc-42a5-a857-1b5adedad8b7
02e2a859-18bb-45bc-bcbf-c520096bf222;Nycoplus mamma Tab;3;916b0bc9-406a-47b4-b309-01ddde51151c
02e2a859-18bb-45bc-bcbf-c520096bf222;Nycoplus mamma Tab;4;cf50d195-f36c-4958-9aa8-ae2a0c6d2616
02e2a859-18bb-45bc-bcbf-c520096bf222;Nycoplus mamma Tab;5;aae08718-256b-4c95-ab54-7d17c91536df
02e2a859-18bb-45bc-bcbf-c520096bf222;Nycoplus mamma Tab;6;f05d60e1-1276-4210-b308-9529fc19b197
02e2a859-18bb-45bc-bcbf-c520096bf222;Nycoplus mamma Tab;7;dbd9ecc8-20ff-492c-8b55-98a51fe8f9d7
02e2a859-18bb-45bc-bcbf-c520096bf222;Nycoplus mamma Tab;8;20892bcb-c0bf-4258-9068-aa54f8dba809
02e2a859-18bb-45bc-bcbf-c520096bf222;Nycoplus mamma Tab;9;8c8c2f02-3a9e-470e-aee3-be2011b0a127
02e2a859-18bb-45bc-bcbf-c520096bf222;Nycoplus mamma Tab;10;4dababa7-e5fd-477e-9e69-6eac9d799f43
02e2a859-18bb-45bc-bcbf-c520096bf222;Nycoplus mamma Tab;11;9618b80f-9454-474b-8bfd-a273d7e50814
02e2a859-18bb-45bc-bcbf-c520096bf222;Nycoplus mamma Tab;12;d7c6d2e2-12b4-438e-a93b-79e45511d943
02e2a859-18bb-45bc-bcbf-c520096bf222;Nycoplus mamma Tab;13;913eb851-d740-4fe6-9575-f63a08730d7a
02e2a859-18bb-45bc-bcbf-c520096bf222;Nycoplus mamma Tab;14;5edc6352-f306-4586-aa38-6f20e87a939d
02e2a859-18bb-45bc-bcbf-c520096bf222;Nycoplus mamma Tab;15;daba6599-8ae9-4658-8ded-6f9bd754723e
02e2a859-18bb-45bc-bcbf-c520096bf222;Nycoplus mamma Tab;16;df052460-4ea4-45f2-8c5b-90be936904ff
02e2a859-18bb-45bc-bcbf-c520096bf222;Nycoplus mamma Tab;17;bfb45c83-fd32-4b16-a9c5-cccc0339a4e7
02e2a859-18bb-45bc-bcbf-c520096bf222;Nycoplus mamma Tab;18;39ed793b-450a-459b-b2c2-ecff4713acfa
02e2a859-18bb-45bc-bcbf-c520096bf222;Nycoplus mamma Tab;19;e6213a85-06dd-406e-b82a-2be2afd91380
02e2a859-18bb-45bc-bcbf-c520096bf222;Nycoplus mamma Tab;20;e11e1545-43fa-4989-b8b2-a11a0729d26f
02e2a859-18bb-45bc-bcbf-c520096bf222;Nycoplus mamma Tab;21;fa365040-f55a-4c46-9386-36e3707d1566
02e2a859-18bb-45bc-bcbf-c520096bf222;Nycoplus mamma Tab;22;38997016-bf22-4968-9b46-2ff31b5e69eb
02e94d6e-241b-4ad3-8389-e7a73d287b77;Liothyronin Tab 20 mikrog;0;9e158e4d-7181-40d8-aa97-8c7768563a74
02e95ad6-c895-4a87-a240-bfe2a7cb0c98;Samin Tab 625 mg;0;00d69c5f-9dcb-4f86-b494-96d0c4c43ad0
02ebd29d-0219-445e-9456-5337982bb1bc;Staloral bjørk startpakning Munnspray 10 IR/ml;0;ef00d33b-ccef-479a-ae8d-f2f892c9dfb0
02eda229-2b93-4c90-861e-9604578f77d2;Verapamil retard DEPOTtab 120 mg;0;89ef0027-cf2c-4b8a-b2e4-3586408856c2
02f05e56-eebe-4c3e-945f-37b6e7017116;Stivarga Tab 40 mg;0;ddbcb00a-b6cd-4128-aad6-7b271a39a018
0300a8d6-150e-492d-80b0-d0e16bba83fd;Zurampic Tab 200 mg;0;29aeebb7-7ade-4abe-95be-5fd1f98ab2fb
030f13cb-a0da-469d-b980-22b29aaeab11;Cosmofer Inj/inf væske 50 mg/ml;0;3dc38e51-5499-4137-bec0-e9ea576a6968
0319afa0-cc9b-4afa-8ab4-81530ce00e80;Naltrexone POA Pharma Tab 50 mg;0;7e35de17-3d37-4f15-914c-61bdb7a64d20
031c8e36-154c-4e85-8c22-3e26c60a9e82;Zyrtec Tab 10 mg;0;376f3536-ec0f-49b8-9638-8bdab49d626f
0324180c-659f-476f-9b5e-52e5e2501e30;Docetaxel Accord Kons til inf væske 80 mg/4 ml;0;28a35810-d659-405e-b91a-a328a59cc4a4
033bafa1-c23e-463a-baf9-89a38f958554;Nystatin stada Tab 500000 IE;0;5c98d440-6da5-4df4-aab9-7b51cd0fb2a6
034405fa-ff71-4751-86f1-883f7d2e60fd;Gevita vitamin D Tyggetab 10 mikrog;0;0d9a2b74-75f6-4a05-9074-4adf6459ad82
0349bbdc-fec9-4ec2-b98e-c770ae982f08;Diovan Comp Tab 80 mg/12,5 mg;0;d0adf62f-635c-45e5-9ecb-4bc56c5ac75d
0349bbdc-fec9-4ec2-b98e-c770ae982f08;Diovan Comp Tab 80 mg/12,5 mg;1;2069968d-9a82-4542-bd7b-3f2ecdf1c6c6
0367be09-5c62-424e-8392-76c29e76a276;Ceftriaxon Villerton Pulv til inf væske 2 g;0;21f12005-aecc-4c6a-8023-d315e0d7c804
036b103e-a6c5-4a50-b87b-5d2dfe9cb257;Tadalafil Sandoz Tab 10 mg;0;bbfb0a5f-bf88-4cde-99cc-5f7fd8b4b1e4
0373490b-96d9-4e8e-bea4-8bf5e3e3afe4;Sandimmun Neoral Kaps 100 mg;0;6dc9b746-63cb-438a-96ba-bc07867e9b42
0373d4c8-2037-453f-bb11-46fb98c4f70c;Atomoxetine Sandoz Kaps 40 mg;0;799fc5ea-df54-428c-81e0-beff3b07e01e
037f7c1a-8faf-4c53-b926-8ca546711a69;Mirtazapin Bluefish Smeltetab 45 mg;0;4c9b7633-4f67-4eac-b626-41cc6451b83d
038ee0db-a95d-4ff4-b62c-9edd53623fbf;Amiloride Tab 5 mg;0;ea878d7c-5a8d-40cc-b6de-2c88153c7a18
03a642b2-cdeb-4292-9a87-0d060bf56164;Ercoril Tab 15 mg;0;10fee49e-97bf-40dc-8a21-0681870e3203
03a7ff16-6f81-4639-9dc2-a62c3bafb03e;Colrefuz Tab 500 mikrog;0;ce082a79-ff14-441d-b3a2-d3a3bc858ec1
03aace29-9d24-48b0-b4e3-8210559287ea;Testavan Transdermalgel 20 mg/g;0;d1795abf-98d5-40cf-855c-117aaa7284db
03ad71f9-96a3-4d95-8907-8e1c115175bd;Enalaprilat Inj væske 1,25 mg/ml;0;972321c5-47e3-4e3b-ac80-bea0aa9bb2b4
03b8b457-340a-4b47-bdb3-f54b9cc04e3f;Pregnyl Pulv og væske til inj væske 5000 IE;0;42d94912-f9d1-42f3-b681-971775391a9a
03bb17cd-f0c2-44e4-8c14-04fecd84032c;Sumatriptan Aurobindo Tab 50 mg;0;f357932d-f64b-4ee5-95f0-78ddcdd1d441
03c8bdfa-a78b-4799-8002-18246a375df5;Adenosin Life Medical Inj/inf væske 5 mg/ml;0;e76c2532-0fd0-4155-b032-df54d108da34
03c8ede1-4cec-4a7e-b987-1ab819f3e178;Etoposid Fresenius Kabi Kons til inf væske 20 mg/ml;0;5398b255-4275-43a6-9bac-18343b3d63fe
03ce3667-f824-4126-9f59-6ed2120a0ec8;Inderal Tab 40 mg;0;c7840fdd-be3f-4cd8-acc8-15040d2c384e
03de30e1-e3c9-43c3-ab56-f3a5fded609a;Morphine Orion Inj væske 10 mg/ml;0;86293b5f-b54d-4f99-9dfb-1ad7dc01ae66
03e03fff-c5e5-4a1a-8a84-22ebe14486c2;EpiPen Inj væske 300 mikrog/dose;0;b5d19ace-fed8-4001-8a23-1f8cb6c6b5fa
03f36e8c-33cf-42cb-917f-e8681b77fd87;Clariscan Inj væske 0,5 mmol/ml;0;0cbf6b48-7452-4d50-a9eb-59b215585da2
04037c59-66e6-4a89-b2d3-9d00ef1bc654;Fungoral Krem 20 mg/g;0;a0e48e32-f284-4fab-97dd-b4d695a81be0
04194c87-3ae6-403c-abc9-9de645c3d8e9;Nutrineal PD4 med aminosyrer 1,1% Peritonealdialysevæske;0;ed098c95-5458-4f81-a258-491cba1662ef
04194c87-3ae6-403c-abc9-9de645c3d8e9;Nutrineal PD4 med aminosyrer 1,1% Peritonealdialysevæske;1;c9192ca4-a834-4638-a0d3-37ce2b3f3cde
04194c87-3ae6-403c-abc9-9de645c3d8e9;Nutrineal PD4 med aminosyrer 1,1% Peritonealdialysevæske;2;10e10ccf-b5a4-4a78-bf24-08e62ce1c054
04194c87-3ae6-403c-abc9-9de645c3d8e9;Nutrineal PD4 med aminosyrer 1,1% Peritonealdialysevæske;3;af3eb436-d713-474f-b26c-2cfcd5d13018
04194c87-3ae6-403c-abc9-9de645c3d8e9;Nutrineal PD4 med aminosyrer 1,1% Peritonealdialysevæske;4;91a53c67-1931-45f8-9ee2-0f9a4d981a65
04194c87-3ae6-403c-abc9-9de645c3d8e9;Nutrineal PD4 med aminosyrer 1,1% Peritonealdialysevæske;5;1522992f-2077-4c08-9e54-146960b13428
04194c87-3ae6-403c-abc9-9de645c3d8e9;Nutrineal PD4 med aminosyrer 1,1% Peritonealdialysevæske;6;f3b45b57-3733-4ccd-bb7e-24b087fae0a1
04194c87-3ae6-403c-abc9-9de645c3d8e9;Nutrineal PD4 med aminosyrer 1,1% Peritonealdialysevæske;7;97d031f1-394d-45b5-8dac-094e5e4e3bf1
04194c87-3ae6-403c-abc9-9de645c3d8e9;Nutrineal PD4 med aminosyrer 1,1% Peritonealdialysevæske;8;c4ab8252-a8c7-4ab4-8813-0ed76599cb1f
04194c87-3ae6-403c-abc9-9de645c3d8e9;Nutrineal PD4 med aminosyrer 1,1% Peritonealdialysevæske;9;526dbbcb-c913-45ed-8e85-071bffc07f92
04194c87-3ae6-403c-abc9-9de645c3d8e9;Nutrineal PD4 med aminosyrer 1,1% Peritonealdialysevæske;10;2756ccbf-c379-4116-9ef0-2604d5f95c48
04194c87-3ae6-403c-abc9-9de645c3d8e9;Nutrineal PD4 med aminosyrer 1,1% Peritonealdialysevæske;11;41d26a16-990e-4184-a5d6-077e592b68d5
04194c87-3ae6-403c-abc9-9de645c3d8e9;Nutrineal PD4 med aminosyrer 1,1% Peritonealdialysevæske;12;a2c7d13e-56d6-425e-8fcb-14b6e7668346
04194c87-3ae6-403c-abc9-9de645c3d8e9;Nutrineal PD4 med aminosyrer 1,1% Peritonealdialysevæske;13;dcf9c258-d478-400b-a3b2-00aefe95c83c
04194c87-3ae6-403c-abc9-9de645c3d8e9;Nutrineal PD4 med aminosyrer 1,1% Peritonealdialysevæske;14;4f841642-32c6-49f9-91c4-02949228f337
04194c87-3ae6-403c-abc9-9de645c3d8e9;Nutrineal PD4 med aminosyrer 1,1% Peritonealdialysevæske;15;6a547194-3076-4531-80bf-1f9e59d20563
04194c87-3ae6-403c-abc9-9de645c3d8e9;Nutrineal PD4 med aminosyrer 1,1% Peritonealdialysevæske;16;85c23827-177b-4539-8a10-19572e686b4e
04194c87-3ae6-403c-abc9-9de645c3d8e9;Nutrineal PD4 med aminosyrer 1,1% Peritonealdialysevæske;17;f668aa37-ecf1-4a09-9595-10a5efb4cddd
04194c87-3ae6-403c-abc9-9de645c3d8e9;Nutrineal PD4 med aminosyrer 1,1% Peritonealdialysevæske;18;e2ef4b77-6509-4ee1-8c88-3ac90be08642
04392647-cbbf-46ef-a267-1402c91aec0a;Cantharone Liniment 0,7 %;0;1edba7f6-22cd-4f3f-9aaf-a35d078ebc06
043bd9d8-c343-4a49-b194-cb97c45ab2da;Depakote Tab 125 mg;0;3c20d81b-7a46-4d2b-884c-1c6a5400ee6b
044533f3-d6c9-4f60-81bf-60701883d1d3;Alutard SQ Hundehår Inj væske 100000 SQ-E/ml;0;c2d8b454-7554-4f32-a7c6-14e8eb640247
044fccbe-5a02-4b3b-8ad8-05ce4e82ca7b;Bromheksin Norfri Mikst 0,8 mg/ml;0;7f6e0231-1738-4ef0-9b43-a1042b716300
0455bc2e-2bc4-4c31-a918-72340038979f;CellCept Pulv til kons til inf væske 500 mg;0;d67d2088-16b9-4e79-a19e-a3f9efa29e76
04616780-88a2-4f87-98f2-4f54d82a02ef;Cloxacillin VM stragen SA Pulv og væske til inf væske 1 g;0;c6a0fed4-5cf5-4d31-a3ec-b43ec4cff3e2
0473d2bf-2cd9-4e7e-8e7b-3f44198ed486;Oxybutyninhydroklorid Skyllevæske 0,5 mg/ml;0;6e1dbbf9-7a18-495e-ba74-f9f197013875
047f7f2d-e08e-4955-8a48-32a502b20256;Humalog Inj væske 100 E/ml;0;c1ee8fee-fae3-4cbf-ad07-a2be830da08c
0484ab7c-9748-49a0-a5c6-1f97a94b8a7f;Spironolactone Orion Tab 50 mg;0;f5edd1c1-5dd9-43d0-9794-fec04d24da60
048c2ade-396d-426a-ab27-49704eb0c1cd;Penomax Tab 400 mg;0;7a8cb660-dc6b-47dd-8bfc-19a12ff2da78
0496f674-e726-4cc3-b44f-298a36fab4be;Ativan Inj væske 4 mg/ml;0;98313598-4f1e-4ba9-943f-fdadaccae54e
0499bd1b-9643-4b54-abb1-ac21fd199f81;Lacrisert Øyelamell 5 mg;0;e12925b7-86a1-49cd-8d13-ca755e777725
049bb41d-31e1-43ad-8fc1-89c4f1c9dfb2;Hypotron Tab 5 mg;0;f90dfa8c-901c-497d-8513-1c27118bdff2
04a1602b-c05a-4887-8464-151e76c9680c;Ebixa Tab 10 mg;0;125e4702-fca0-48c4-86ec-4c463e8ed5fa
04b064ac-daac-47d9-9e3d-63b54c8123a5;Cometriq Kaps 80 mg;0;afd932e3-33e9-4388-baaa-32af5102fa01
04b49bfe-7b3e-4367-b5de-cdb831b26064;Xylonest Inj væske 5 mg/ml;0;f6640016-6d94-4b3c-932f-54e1a2f30584
04b89f63-d716-4577-a114-727f4ddbc686;Lamisil Liniment, oppl 1 % w/v;0;dc17b8fd-d59f-4da9-8b8d-dd36da4c1147
04c6f060-27cc-4853-b6e1-268922d96ba9;Docetaxel Accord Kons til inf væske 20 mg/ml;0;a619f244-3dee-4b6a-af99-5e223b2afcc3
04cb83a6-7532-400b-9312-593becb8156f;Zyx Sugetab med sitronsmak 3 mg;0;e666f2e0-16c0-44bb-a636-a39f02d6443e
04d18dfc-1acb-4257-80a7-a2347ad15a6b;Hjertemagnyl Tab 75 mg;0;65d9d14d-f0a3-45e1-b4d4-20a0ea1058f6
04dab56d-1c34-45e3-8368-02d679ab3f29;Syntocinon Nesespray 6,7 mikrog/dose;0;dfafb1d0-8ae3-4a76-8d2e-1de8d074abc8
04e41d23-ee6f-45e2-bd05-bc95c076cf84;Adcirca Tab 20 mg;0;e2fe7a7c-0809-4a9e-909b-014c1b0542e3
04f229b9-9bfb-4ce6-89d3-91dca09ef6ea;Xaluprine Mikst 20 mg/ml;0;c55d3a33-4355-4f4b-959c-bb9709e9a860
